result_id,field,extracted_value,source_table,source_locator,extractor,extraction_date,batch_id,verification_tier,source_version,verifier,verified_date,verified_value,agreement,adjudication,notes
domenicano2025_cohort_t24m_eet,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi3_sample_size,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,rob:jbi9_response_rate,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,rob:jbi9_response_rate,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi7_condition_measurement,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t6m_paidoredu,rob:jbi9_response_rate,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi5_coverage_of_sample,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi7_condition_measurement,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
fulford2018_cohort_t12m_paidoredu,rob:jbi9_response_rate,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_3_missing_outcome_data,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_5_selective_reporting,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_vocact,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_3_missing_outcome_data,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_5_selective_reporting,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
greenwood2025_eye2_t12m_edutrain,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi5_coverage_of_sample,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age25_paidthresh,rob:jbi9_response_rate,not_applicable,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi5_coverage_of_sample,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2019_cohort_age60_paidthresh,rob:jbi9_response_rate,not_applicable,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi8_statistical_analysis,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_scz,rob:jbi9_response_rate,not_applicable,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi4_subjects_setting_described,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi8_statistical_analysis,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
hakulinen2020_cohort_t0_paidany_nonaff,rob:jbi9_response_rate,not_applicable,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi1_sample_frame,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi2_participant_sampling,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi5_coverage_of_sample,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi6_condition_identification,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi7_condition_measurement,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi8_statistical_analysis,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
hui2026_eianalysed_t48m_unclear,rob:jbi9_response_rate,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_3_missing_outcome_data,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eet15h,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_3_missing_outcome_data,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eet15h,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_3_missing_outcome_data,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_4_outcome_measurement,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ips_t12m_eetany,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_2_deviations,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_3_missing_outcome_data,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_4_outcome_measurement,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tau_t12m_eetany,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_2_deviations,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_3_missing_outcome_data,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_ipsedu_t12m_edutrain,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_1_randomisation,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_2_deviations,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_3_missing_outcome_data,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_4_outcome_measurement,some_concerns,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_5_selective_reporting,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jackel2025_tauedu_t12m_edutrain,rob:rob2_overall,high,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi6_condition_identification,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi8_statistical_analysis,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_early_t12m_paidany,rob:jbi9_response_rate,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi1_sample_frame,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi2_participant_sampling,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi3_sample_size,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi4_subjects_setting_described,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi5_coverage_of_sample,yes,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi6_condition_identification,no,extraction_rob,,,,,5,stage-g-merge,,,,,,
jirapramukpitak2022_later_t12m_paidany,rob:jbi7_condition_measurement,unclear,extraction_rob,,,,,5,stage-g-merge,,,,,,
