result_id,report_id,cohort_id,arm_id,analysis_sample_id,followup_months,followup_basis,measurement_age_years,mean_years_since_onset,outcome_construct,outcome_verbatim,result_role,ascertainment,ascertainment_window_months,n_employed,n_outcome_observed,n_assessed,n_alive_eligible,n_entered,reported_percentage_base,denominator_basis,missing_data_method,source_locator,derivation_component_result_ids,derivation_justification,derivation_mutually_exclusive,derivation_exhaustive,derivation_zero_separable,checked_by,conflict_status,conflict_note,adjusted_measure,adjusted_effect,adjusted_se,mean_age,perc_female,n_female,n_female_denominator,perc_post_secondary,n_post_secondary,n_post_secondary_denominator,perc_employed_baseline,n_employed_baseline,n_employed_baseline_denominator,notes
mihaljevicpeles2016_cohort_t0m_paidcomp,mihaljevicpeles2016,croatia_rlai,cohort,whole_cohort_362,0,since_baseline,,,paid_competitive,employment status; only full time formal employment was taken as the employment status indicator with no data collected on part time jobs or informal employment,reported,point_prevalence,,74,362,,,362,,entered,not_applicable,"Table 1, p. 265 and Abstract, p. 263",,,,,,,none,,,,,,36.5,,,,,,20.4,,,"74/362 = 20.4 per cent as published. Alternative restricted baseline 74/291 = 25.4 per cent after omitting 71 disability pensioners; a third figure appears in Table 6, where only 51 of the 205 with 12-month data were employed at baseline. paid_competitive because only full-time formal employment counted; paid_any is defensible as supported or sheltered work is never mentioned. perc_female derived as (362-230)/362"
mihaljevicpeles2016_cohort_t12m_paidcomp_abstract,mihaljevicpeles2016,croatia_rlai,cohort,whole_cohort_completers_257,12,since_baseline,,,paid_competitive,employment status; only full time formal employment was taken as the employment status indicator with no data collected on part time jobs or informal employment,reported,point_prevalence,,77,257,258,,362,,outcome_observed,complete_case,"Abstract, p. 263",,,,,,,unresolved,"UNRESOLVED: the endpoint denominator is contradicted between the Abstract (77/257) and the Results (77/205, after omitting disability pensioners). Compounded by the number omitted being 71 in the Results text but 52 in Table 7's caption; only 52 reconciles with the analysed n of 205 (362 - 52 - 105 = 205). Neither 205 nor 257 may be selected as the definitive endpoint denominator before author clarification. Blocked from every synthesis.",,,,,36.5,,,,,,20.4,,,"DENOMINATOR CONFLICT reading 1 of 2: the abstract reports 77/257 (30.0 per cent) employed at endpoint. 77/257 = 29.96 per cent so the abstract is self-consistent, and 257 matches the n used for the CGI and dose analyses (258 completed the study). Same numerator as reading 2"
mihaljevicpeles2016_cohort_t12m_paidcomp_results,mihaljevicpeles2016,croatia_rlai,pension_excluded,pension_excluded_205,12,since_baseline,,,paid_competitive,employment status; only full time formal employment was taken as the employment status indicator with no data collected on part time jobs or informal employment,reported,point_prevalence,,77,205,258,,362,,outcome_observed,complete_case,"Results Employment, p. 268 and Table 6, p. 268",,,,,,,unresolved,"UNRESOLVED: the endpoint denominator is contradicted between the Abstract (77/257) and the Results (77/205, after omitting disability pensioners). Compounded by the number omitted being 71 in the Results text but 52 in Table 7's caption; only 52 reconciles with the analysed n of 205 (362 - 52 - 105 = 205). Neither 205 nor 257 may be selected as the definitive endpoint denominator before author clarification. Blocked from every synthesis.",,,,,36.5,,,,,,20.4,,,"DENOMINATOR CONFLICT reading 2 of 2: the Results section and Table 6 report 77/205 (37.6 per cent). The stated exclusions do not reconcile: the text omits 71 disability pensioners plus 105 lost to follow up, which leaves 186 and not 205; the Table 7 header instead states 52 pensioners plus 105 lost to follow up, which does give 205. Table 6 is self-consistent: 47 + 30 = 77 of 205"
mihaljevicpeles2016_unemployedbaseline_t12m_paidcomp,mihaljevicpeles2016,croatia_rlai,unemployed_baseline,,12,since_baseline,,,paid_competitive,employment status; only full time formal employment was taken as the employment status indicator with no data collected on part time jobs or informal employment,reported,point_prevalence,,30,154,,,154,,outcome_observed,complete_case,"Table 6, p. 268",,,,,,,unresolved,"UNRESOLVED: the text reports 30/142 (21.1%) obtaining employment among those unemployed at baseline, while Table 6 prints the same numerator on 154 (19.5%). Both percentages are internally correct, so the denominators contradict. 154 must not be selected merely because it reconciles with another already disputed denominator. Blocked pending author clarification.",,,,,36.5,,,,,,0,,,"Employment obtained by patients not employed at baseline. THIRD CONFLICT: Table 6 gives 30/154 (19.5 per cent) while the Results text gives 30/142 (21.1 per cent) for the same quantity. Each is self-consistent, so the numerator 30 is secure and the denominator is not. Table 6 used because it reconciles with the 205 total"
dayabandara2026_fec_t0m_paidany,dayabandara2026,nhsl_colombo_fep,cohort,,0,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,51,122,,,122,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,31.03,,,,32.8,,,41.8,,,"Table 4 counts used; the abstract and discussion quote employment percentages that conflict with Table 4, see report notes. Distinct from the broader gainful employment criterion inside the recovery definition (employed, studying, volunteering or meaningful household contribution), which is not separately counted. perc_female not recorded: only male counts are published | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
dayabandara2026_fec_t6m_paidany,dayabandara2026,nhsl_colombo_fep,cohort,,6,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,55,98,,121,122,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,31.03,,,,32.8,,,41.8,,,"n_outcome_observed DERIVED as 122 minus the published 24 with missing employment data, cross-checked against the category counts (55 + 6 + 37 = 98). The paper's own percentages use the full cohort of 122 as denominator. One FEC participant died by 6 months. Table 4 counts used; abstract and discussion percentages conflict, see report notes | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
dayabandara2026_fec_t12m_paidany,dayabandara2026,nhsl_colombo_fep,cohort,,12,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,57,102,,121,122,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,31.03,,,,32.8,,,41.8,,,"n_outcome_observed DERIVED as 122 minus the published 20 missing, cross-checked against the category counts (57 + 8 + 37 = 102). The paper's own percentages use the full cohort of 122 as denominator. Table 4 counts used; abstract and discussion percentages conflict, see report notes | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
dayabandara2026_rec_t0m_paidany,dayabandara2026,nhsl_colombo_rec,cohort,,0,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,43,118,,,118,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,36.3,,,,39.0,,,36.4,,,"Table 4 counts used; the abstract and discussion quote employment percentages that conflict with Table 4, see report notes. perc_female not recorded: only male counts are published | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
dayabandara2026_rec_t6m_paidany,dayabandara2026,nhsl_colombo_rec,cohort,,6,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,34,100,,117,118,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,36.3,,,,39.0,,,36.4,,,"n_outcome_observed DERIVED as 118 minus the published 18 missing, cross-checked against the category counts (34 + 10 + 56 = 100). The paper's own percentages use the full cohort of 118 as denominator. One REC participant died by 6 months. Table 4 counts used; abstract and discussion percentages conflict, see report notes | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
dayabandara2026_rec_t12m_paidany,dayabandara2026,nhsl_colombo_rec,cohort,,12,since_baseline,,,unclear,"Employment status: Employed (categories were Employed, Homemaker, Unemployed due to health/other, Missing data)",reported,point_prevalence,,42,108,,117,118,,outcome_observed,complete_case,"Table 4, p. 6",,,,,,,none,,,,,36.3,,,,39.0,,,36.4,,,"n_outcome_observed DERIVED as 118 minus the published 10 missing, cross-checked against the category counts (42 + 9 + 57 = 108). The paper's own percentages use the full cohort of 118 as denominator. Table 4 counts used; abstract and discussion percentages conflict, see report notes | CONSTRUCT UNCLEAR: the Table 4 'Employed' category is never defined. It is separated from 'Homemaker', which implies paid work, but remuneration and labour-market setting are never established (codebook l. 240). The only employment definition in the paper belongs to the recovery composite and is broader: 'gainful employment (employed, studying, volunteering, or meaningful household contribution) during the preceding 6 months' (Methods 2.5, p. 2). Supplementary File-1 (cited Methods 2.6, p. 2) is not held and should be obtained before the construct is finalised. DENOMINATOR DERIVED by exact subtraction of the printed 'Missing data' row; Table 4's four categories are mutually exclusive and sum exactly to the column N at every timepoint, so this is exact, not an imputation."
chen2023_cohort_t0m_paidcomp,chen2023,kaisyuan_taiwan,cohort,,0,since_baseline,,,paid_competitive,supported employment (with salary); participants who could work at a general workplace (competitive workplace) for at least 20 h per week such as in supermarkets with a staff member providing job matching and employment support,reported,point_prevalence,,14,65,,,65,,entered,complete_case,"Results Participants, p. 170-171 and Appendix 1 Table 4, p. 175",,,,,,,none,,,,,45.85,46.2,,,38.5,,,69.2,,,"Whole sample was in vocational training by design, so these are placement categories and not population employment rates. 67 recruited, 2 excluded, 65 analysed with no attrition reported. perc_female 30/65, perc_post_secondary 25/65 with over 12 years of formal education and perc_employed_baseline 45/65 in a paid placement are all derived from published counts. All three placements require willingness to work, hence baseline_wants_work_required yes"
